X,Y,FID,HANDLER_ID,SITE_NAME,LOC_STR_NO,LOC_ADDR_1,LOC_ADDR_2,LOC_CITY,LOC_COUNTY,LOC_ZIP,CONTACT_NA,CONTACT_PH,GENERATOR,TRANSPORTE,TREATER,STORER,LAND_UNIT,HSWA_PERMI,LAT,LONG,HCS_CODE,HCS_REF,HCS_RES
-8881894.4095,4309665.4983,1345,NCD077822070,KINDRED HOSPITAL GREENSBORO,2401,SOUTHSIDE BLVD, ,GREENSBORO,GUILFORD,27406,CHARLES  RUBLE,336-271-2800 4128,SQG,N, , , , ,36.065701,-79.787415,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8906103.3931,4289400.5137,1346,NCR000013185,ORNAMENTAL PRODUCTS INC,2214,SHORE ST, ,HIGH POINT,GUILFORD,27264,DENNIS B LOWE,336-899-1760,SQG,N, , , , ,35.91841,-80.004888,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8929702.9025,4311115.4407,1347,NCR000138461,STRATFORD METAL FINISHING,1681,S. MARTIN LUTHER KING JR. DR., ,WINSTON-SALEM,FORSYTH,27107,GEORGE S WALLACE,3367237946,LQG,N, , , , ,36.076229,-80.216886,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9008233.0147,4272185.353,1348,NCD982166977,KING ARTHUR,603,MEACHAM RD, ,STATESVILLE,IREDELL,28677, , ,SQG,N, , , , ,35.79307,-80.922334,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8890220.8125,4309698.7699,1349,NCR000162578,"SCIENTIFIC ANALYTICAL INSTITUTE, INC.",4604,DUNDAS DRIVE, ,GREENSBORO,GUILFORD,27407,MELISSA  SHARPS,336-292-3888,SQG,N, , , , ,36.0659426,-79.86221235,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-8959757.3839,4161761.5043,1350,NCD003171311,ORO MANUFACTURING CO,5000,STITT ST, ,MONROE,UNION,28110,ROBERT W ENGEL,704-283-2186,SQG,N, , , , ,34.984401,-80.48687,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8708830.8952,4286768.5425,1351,NCR000007476,STRICKLAND INDUSTRIES INC,305,NASH HWY 64 WEST, ,SPRING HOPE,NASH,27882,CHARLES E STRICKLAND,252-478-5342,SQG,N, , , , ,35.89926,-78.232759,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9062418.2221,4189330.0435,1352,NCR000137760,KINGS MOUNTAIN INTERNATIONAL INC.,1755,S BATTLEGROUND AVE, ,KINGS MOUNTAIN,CLEVELAND,28086,MARK  JARVIS,7047394227 128,LQG,N, , , , ,35.187053,-81.409088,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8931084.0434,4311145.0531,1353,NC0000375626,STRUCTURAL STEEL OF CAROLINA,1725,VARGRAVE ST, ,WINSTON SALEM,FORSYTH,27107,JIM  BREWER,336-725-0521,SQG,N, , , , ,36.076444,-80.229293,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8777375.2038,4291265.9569,1354,NCD982151375,SCM METAL PRODUCTS INC,2601,WECK DR, ,RTP,DURHAM,27709,STEVE M PERSINGER,919-287-9878,SQG,N, , , , ,35.93198,-78.848503,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9123050.8318,4212617.9492,1355,NCD982117079,OUTDOOR COLORS LLC,286,INDUSTRIAL PARK RD, ,RUTHERFORDTON,RUTHERFORD,28139,RUSSELL A JOHNSON,828-286-2100 101,SQG,N, , , , ,35.357846,-81.95376,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8718792.3198,4161980.2573,1356,NCD051821403,KIVETT'S INC,711,SOUTHWEST BLVD, ,CLINTON,SAMPSON,28328,JOHN L WEEKS,910-592-0161,SQG,N, , , , ,34.986011,-78.322244,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8862747.1232,4253696.365,1357,NCD003229762,STRUCTURAL WOOD PRESERVING,4034,HWY 22 S, ,COLERIDGE,RANDOLPH,27316,JERRY W PUGH,336-879-5690,SQG,N, , , , ,35.658235,-79.615412,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9072188.9564,4280036.4801,1358,NC0991302711,OUTDURA CORP,447,MAIN ST, ,HUDSON,CALDWELL,28638,LLOYD D RIVERS,828-759-2141,SQG,N, , , , ,35.850257,-81.49686,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9048308.2541,4262867.3574,1359,NCD098765001,KLINGSPOR ABRASIVES INC,2555,TATE BLVD SE, ,HICKORY,CATAWBA,28603,T J  JAKOBS,828-612-5559,SQG,N, , , , ,35.725145,-81.282336,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8614963.7403,4131217.1338,1360,NCD097607352,MINE SAFETY APPLIANCES CO,352,WHITE ST, ,JACKSONVILLE,ONSLOW,285466797,MARY M FAULKNER,9103531540,SQG,N, , , , ,34.759287,-77.389536,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8882806.3388,4258599.3051,1361,NCD982094948,STUART-BOWMAN OLDSMOBILE, ,E DIXIE DR, ,ASHEBORO,RANDOLPH,27203,JERRY  BOWMAN,9196256123,SQG,N, , , , ,35.694013,-79.795607,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8929687.5405,4293635.4075,1362,NCD061792362,OWENS-BROCKWAY GLASS CONTAINER INC,9698,OLD US HWY 52, ,LEXINGTON,DAVIDSON,27295,JOEL E EASTER,757-262-8766,SQG,N, , , , ,35.949213,-80.216748,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8902194.8545,4355497.5551,1363,NCR000147488,KMART #4757,102,NEW MARKET, ,MADISON,ROCKINGHAM,27025,DAWN A JESS,847-286-8616,SQG,N, , , , ,36.397804,-79.969777,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8900580.841,4356480.3018,1364,NCR000162586,"STURM, RUGER & CO INC",271,CARDWELL ROAD, ,MAYODAN,ROCKINGHAM,27027,BRANNON C RUSSELL,336-496-7109,SQG,N, , , , ,36.40490961,-79.95527807,40,USCGeocoder,AddressRangeInterpolation - Exact
-8877863.3081,4316529.3749,1365,NCR000147942,OZARK AUTMOTIVE DISTRIBUTORS INC DC #19,4750,MCCONNELL CENTER DR, ,GREENSBORO,GUILFORD,27405,JOHN E BOUNDS,417-520-4589,SQG,N, , , , ,36.115527,-79.751203,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9075794.5947,4201133.7317,1366,NCR000147520,KMART 7060,706,E DIXON BLVD, ,SHELBY,CLEVELAND,28152,ROBYN  WEST,8472860037,LQG,N, , , , ,35.273666,-81.52925,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9189299.7325,4242740.1815,1367,NCD982076978,MISSION HEALTH SYSTEM - MISSION HOSPITAL,509,BILTMORE AVENUE, ,ASHEVILLE,BUNCOMBE,28801,JAMES  BRUNNER,828-213-5795,LQG,N, , , , ,35.578227,-82.548884,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Exact AddressRangeInterpolation 1135.81868665246 Meters
-8777730.4242,4300479.2338,1368,NC0991302921,NCDSCA 032-0008( W.P. BALLARD ),639,"JUNCTION RD, STE 100", ,DURHAM,DURHAM,277032425,DELONDA  ALEXANDER,919-707-8365,SQG,N, , , , ,35.998967,-78.851694,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9001651.8064,4218867.8071,1369,NCD986205086,PACE ANALYTICAL SERVICES INC,9800,KINCEY AVE,STE 100,HUNTERSVILLE,MECKLENBURG,28078,ALAN  HILLING,704-875-9092,SQG,N, , , , ,35.403621,-80.863214,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8852927.2969,4136811.7797,1370,NCD082358854,KORDSA USA TREATING PLT,17780,ARMSTRONG RD, ,LAUREL HILL,SCOTLAND,28351,LAVELLE  PETERKIN,910-462-5022,SQG,N, , , , ,34.800566,-79.527199,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-9193010.3451,4252451.3149,1371,NCD184705739,PALMER INSTRUMENTS INC,234, OLD WEAVERVILLE ROAD, ,ASHEVILLE,BUNCOMBE,28804,PAUL R LANKFORD,828-658-3131,SQG,N, , , , ,35.649147,-82.582217,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8784333.5625,4311945.8571,1372,NCR000142570,NCDSCA 032-0009 (TNT CLEANERS),5314,"NORTH ROXBORO RD, STE 100", ,DURHAM,DURHAM,277122228,SCOTT B STUPAK,919-508-8576,SQG,N, , , , ,36.082258,-78.911011,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9194893.8708,4235408.309,1373,NCD986171189,MISSION HEALTH SYSTEM PHARMACY,400,RIDGEFIELD COURT, ,ASHEVILLE,BUNCOMBE,28806,JAMES  BRUNNER,828-213-5765,LQG,N, , , , ,35.524641,-82.599137,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8942551.7321,4288858.8116,1374,NCD116001280,KURZ TRANSFER PRODUCTS,4939,NORTH NC HWY 150, ,LEXINGTON,DAVIDSON,27295,GREG S DELLINGER,3363971724,LQG,N, , , , ,35.914469,-80.332309,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8997384.5964,4200845.3475,1375,NCD986229227,KURZ TRANSFER PRODUCTS,3200,WOODPARK BLVD, ,CHARLOTTE,MECKLENBURG,28206,GREG S DELLINGER,7049273851,LQG,N, , , , ,35.271551,-80.824881,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8783025.2245,4298159.8772,1376,NCR000141093,NCDSCA 032-0010 (WEAVERS CLEANERS),1212,"FAYETTEVILLE ST, STE 100", ,DURHAM,DURHAM,277072389,WILLIAM P MEYER,919-508-8415,SQG,N, , , , ,35.982109,-78.899258,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9190063.7181,4244977.4155,1377,NCR000158535,MISSION SECU CANCER CENTER,21,HOSPITAL DR, ,ASHEVILLE,BUNCOMBE,28801,JAMES  BRUNNER,828-213-5795,SQG,N, , , , ,35.594571,-82.555747,40,USCGeocoder,USPSZipAreaCentroid - Exact
-8783299.6271,4301296.7263,1378,NCR000148395,NCDSCA 032-0011( SCOTT AND ROBERTS DRY CLEANERS ),733,FOSTER ST,SUITE 100,DURHAM,DURHAM,277012110,DIANNE  THOMAS,919-707-8362,SQG,N, , , , ,36.004908,-78.901723,40,BATCHGEO.COM - YAHOO API,APPROXIMATE
-9026283.0248,4286902.943,1379,NCD030502496,MITCHELL GOLD TOO,375,SHARPE LANE, ,HIDDENITE,ALEXANDER,28636,STEVEN C BRUTTON,828 632 9200 111,SQG,N, , , , ,35.900238,-81.08448,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9182349.3887,4214117.4553,1380,NCD981471469,KYOCERA INDUSTRIAL CERAMICS CORP,100,INDUSTRIAL PARK RD, ,MOUNTAIN HOME,HENDERSON,28758,BRYAN  KENOACC,8286930241,SQG,N, , , , ,35.368831,-82.486448,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8784259.0898,4302908.4995,1381,NCR000143073,NCDSCA 032-0013( ONE HOUR MARTINIZING ),1103,W CLUB BLVD STE 100, ,DURHAM,DURHAM,27701,BILLY  MEYER,919-707-8366,LQG,N, , , , ,36.01662,-78.910342,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8779722.8205,4307699.5441,1382,NCD980845044,MITSUBISHI ELECTRIC & ELECTRONICS USA,3,DIAMOND LN, ,DURHAM,DURHAM,27704, , ,SQG,N, , , , ,36.051424,-78.869592,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8786339.7624,4308744.511,1383,NCR000144477,NCDSCA DC320014 (HOLLYWOOD DRY CLEANERS ),3823,"GUESS RD, STE 100",WILLOWDAILE SHOPPING CTR,DURHAM,DURHAM,277051505,AL  CHAPMAN,919-707-8368,SQG,N, , , , ,36.059013,-78.929033,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8906064.9879,4284104.5092,1384,NCD986231017,LABONTE RACING INC,5740,HOPEWELL CHURCH RD, ,TRINITY,RANDOLPH,27370,KIM R LABONTE,336-431-1004,SQG,N, , , , ,35.879872,-80.004543,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8933529.7327,4310150.5353,1385,NCR000148981,MODERN AUTOMOTIVE BODY SHOP,1020,SOUTH PARK BLVD, ,WINSTON-SALEM,FORSYTH,27127,ANDY  WILLARD,336-721-1855,SQG,N, , , , ,36.069223,-80.251263,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8787915.8237,4301832.9941,1386,NCR000146159,NCDSCA 032-0015 (DURHAM DRY CLEANERS),2526-B,ERWIN RD,SUITE 100,DURHAM,DURHAM,27705,DELONDA  ALEXANDER,919-707-8365,SQG,N, , , , ,36.008805,-78.943191,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8936171.6782,4325379.6562,1387,NCD982112666,MODERN NISSAN,5795,UNIVERSITY PKWY, ,WINSTON SALEM,FORSYTH,27105,LAWRNCE  FLETCHER,3367678260,SQG,N, , , , ,36.179726,-80.274996,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8783477.1816,4307761.6417,1388,NCR000148775,NCDSCA 032-0017( RAMBO CLEANERS ),4306,N ROXBORO RD SUITE 100, ,DURHAM,DURHAM,27704,JAY  KING,919-707-8367,LQG,N, , , , ,36.051875,-78.903318,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9009883.1035,4180896.2539,1389,NCD990868168,SUN CHEMICAL CORPORATION,1701,WESTINGHOUSE BLVD., ,CHARLOTTE,MECKLENBURG,28273,JOSEPH M PICCIRILLO,7045878300 334,LQG,N, , , , ,35.125111,-80.937157,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8805841.2674,4226157.0759,1390,NCD067427922,MOEN INCORPORATED,2609,COX MILL RD, ,SANFORD,LEE,27330,JOHN F WEST,9192583341 4318,LQG,N, , , , ,35.456976,-79.104218,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8786089.7729,4285595.1345,1391,NCR000151605,NCDSCA 032-0018 ( H & S CLEANERS ),105,201 W NC HIGHWAY 54 STE 100,HOMESTEAD MARKET SHOPING CTR,DURHAM,DURHAM,27713,AL  CHAPMAN,919-707-8368,LQG,N, , , , ,35.8907208889,-78.9267873066,40,USCGeocoder,ZCTA - Exact
-9046576.568,4258461.4151,1392,NCR000002683,SUNBELT FUNITURE XPRESS INC,3255,20TH AVE SE, ,HICKORY,CATAWBA,28602,JAMES R  EDWARDS,9104647240,SQG,N, , , , ,35.693007,-81.26678,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8589778.3734,4182798.2043,1393,NCD980602445,MOEN INCORPORATED,101,INDUSTRIAL DRIVE, ,NEW BERN,CRAVEN,28562,KATIE  FRITZLER,252-638-3300 6341,LQG,N, , , , ,35.139084,-77.163292,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8812617.8045,4201560.2751,1394,NCR000151308,NCDSCA 032-0019 (NEW METHOD LAUNDRY/CLNRS),1201,W CHAPEL HILL ST STE 100, ,DURHAM,DURHAM,277013001,DIANNE  THOMAS,919-707-8362,LQG,N, , , , ,35.2767941555,-79.1650926688,40,USCGeocoder,ZCTA - Exact
-8977914.8174,4221763.1268,1395,NCR000146951,SUPERFICI AMERICA INC,4715,CORPORATE DR,SUITE 100,CONCORD,CABARRUS,28027,TAMMY  WRIGHT,704-875-8751,SQG,N, , , , ,35.424818,-80.649981,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9101583.8699,4262190.2693,1396,NCD185374899,MOLDED FIBER GLASS NORTH CAROLINA,213,REEP DRIVE, ,MORGANTON,BURKE,28655,MARC  HOUSTON,8285844974 607,LQG,N, , , , ,35.720207,-81.760919,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8785321.1178,4301516.5764,1397,NCR000155192,NCDSCA DC320020 (WHITE STAR LNDRY&CLNRS),637,"BROAD ST, STE 100",BULL CITY MKT SHOPPING CTR,DURHAM,DURHAM,27705,AL  CHAPMAN,919-707-8368,SQG,N, , , , ,36.00650565,-78.91988236,40,USCGeocoder,AddressRangeInterpolation - Exact
-8973348.8259,4211097.4932,1398,NCR000146381,SUPERIOR INDUSTRIAL MAINTENANCE CO INC,4801,STOUGH RD, ,CONCORD,CABARRUS,28027,STEVE E SMITH,704-795-0001,SQG,N, , , , ,35.346706,-80.608964,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9100168.8879,4263515.5529,1399,NCR000003111,HEXION,114,INDUSTRIAL BLVD, ,MORGANTON,BURKE,28655,RANDY S WAIBEL,828-584-3800 115,SQG,N, , , , ,35.729872,-81.748208,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8659265.2241,4292499.3597,1400,NCR000148726,NCDSCA 033-0002( THORNE'S DRY CLEANERS ),502,"ROSE ST, STE 100", ,ROCKY MOUNT,EDGECOMBE,27801,JAY  KING,919-707-8367,SQG,N, , , , ,35.940951,-77.787503,40,BATCHGEO.COM - YAHOO API,APPROXIMATE
-9130146.1135,4257870.2617,1401,NCD130701923,SUPERIOR MACHINE CO - MARION DIV,169,MACHINE SHOP RD, ,MARION,MCDOWELL,28752,JOE  MCNEILL,828-652-6141,SQG,N, , , , ,35.688694,-82.017498,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8778913.5278,4167848.5204,1402,NCD003189024,HEXION INC,1411,INDUSTRIAL DRIVE, ,FAYETTEVILLE,CUMBERLAND,28301,KEVIN J MORRIS,910-485-9225,LQG,N, , , , ,35.029189,-78.862322,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8659114.4974,4292651.2933,1403,NCR000148924,NCDSCA 033-0003 (PRESTIGE CLEANERS),620,"E THOMAS ST, STE 100", ,ROCKY MOUNT,EDGECOMBE,27801,JAY  KING,919-508-8566,SQG,N, , , , ,35.942056,-77.786149,40,BATCHGEO.COM - YAHOO API,APPROXIMATE
-9002710.6773,4198495.8774,1404,NCD070620554,SUPERIOR PRINTING INK CO INC,4820,ROZZELLS FERRY RD, ,CHARLOTTE,MECKLENBURG,282163343,JAY C HOPLANS,704-399-2522,SQG,N, , , , ,35.254318,-80.872726,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8705374.759,4072868.3024,1405,NCR000143545,HEXION INC,333,NEILS EDDY RD, ,RIEGELWOOD,COLUMBUS,28456,RONALD  BAZINET,910-830-2757,LQG,N, , , , ,34.327543,-78.201712,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8937273.0732,4311394.902,1406,NCR000145003,NCDSCA 034-0005( KLEAN RITE CLEANERS ),1322,"SOUTH HAWTHORNE RD, STE 100", ,WINSTON SALEM,FORSYTH,27103,SCOTT B STUPAK,919-508-8576,SQG,N, , , , ,36.078258,-80.28489,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8760183.3555,4272394.9192,1407,NCD003459336,SURTRONICS,4001,BERYL RD, ,RALEIGH,WAKE,27606,LEE  BRADSHAW,9198348027 235,LQG,N, , , , ,35.794597,-78.694066,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8893732.7921,4212573.4518,1408,NCD982094021,MONTGOMERY MOTORS LLC,214,S MAIN, ,TROY,MONTGOMERY,27371,KEVIN  SMITH,9105721121,SQG,N, , , , ,35.35752,-79.893761,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8915281.1286,4316022.8317,1409,NCR000143180,NCDSCA 034-0007( CAMELOT CLEANERS ),820,"S MAIN ST, STE 100", ,KERNERSVILLE,FORSYTH,27284,SCOTT  STUPAK,919-707-8359,SQG,N, , , , ,36.111851,-80.087333,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9032581.4984,4326854.7798,1410,NCR000159053,SUSTAINABLE BIOFUELS SOLUTIONS,201 A,ELKIN HWY, ,NORTH WILKESBORO,WILKES,28659,RONNIE L CHURCH,336-984-6819,SQG,N, , , , ,36.19042128,-81.14106015,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-9350095.9501,4173247.1012,1411,NCR000007997,MOOG COMPONENTS GROUP,3694,E US 64 ALT, ,MURPHY,CHEROKEE,28906,MATTHEW M TOMCZYK,828-837-5115 229,SQG,N, , , , ,35.068891,-83.993341,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-9344928.3881,4176706.2541,1412,NCD044438406,MOOG COMPONENTS GROUP,1995,NC HIGHWAY 141, ,MURPHY,CHEROKEE,28906,MATTHEW M TOMCZYK,828-837-5115 3529,LQG,N, , ,Y, ,35.09432,-83.94692,31,GOOGLE EARTH, 
-8936227.3379,4326456.4002,1413,NCR000140681,NCDSCA 034-0008 (HOUR GLASS CLEANERS),5955,UNIVERSITY PKWAY STE 100, ,WINSTON SALEM,FORSYTH,271051341,AL  CHAPMAN,919-707-8368,SQG,N, , , , ,36.187533,-80.275496,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8904890.0107,4292407.6505,1414,NCR000144501,SWAIM INC,1801,S COLLEGE DR, ,HIGH POINT,GUILFORD,27260,KENNETH  B PARNELL,3368856131,SQG,N, , , , ,35.940284,-79.993988,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8931032.5025,4314236.4779,1415,NCR000140525,NCDSCA DC340009 (SMITH DRY CLEANERS),310,"N MARTIN L KING JR DR, STE 100", ,WINSTON SALEM,FORSYTH,271014306,DELONDA  ALEXANDER,919-707-8365,SQG,N, , , , ,36.098886,-80.22883,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9189945.7194,4244148.5289,1416,NCD986209104,SWANNANOA LAUNDRY INC,165,COXE AVE, ,ASHEVILLE,BUNCOMBE,28801,MARVIN M THOMAS,828-253-3691,SQG,N, , , , ,35.588516,-82.554687,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8613835.4058,4135119.4967,1417,NCD982118127,MOORE BUICK PONTIAC INC,2445,N MARINE BLVD, ,JACKSONVILLE,ONSLOW,28546,KEVIN  WYNNE,9104551414 3055,SQG,N, , , , ,34.788082,-77.3794,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8929268.9791,4310035.4024,1418,NC0991303000,NCDSCA 034-0011 (CAMELOT CLEANERS),1218,"WAUGHTOWN ST, STE 100", ,WINSTON SALEM,FORSYTH,271072360,BILLY`  MEYER,919-508-8415,SQG,N, , , , ,36.068387,-80.212988,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9189943.3817,4248919.5575,1419,NCD981469703,SWANNANOA LAUNDRY INC,712,MERRIMON AVE, ,ASHEVILLE,BUNCOMBE,28804,MARVIN M THOMAS,828-253-3691,SQG,N, , , , ,35.623362,-82.554666,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8840762.7483,4205576.7526,1420,NCD100058833,MOORE COUNTY SCHOOLS,5277,US HWY 15 & 501 SOUTH, ,CARTHAGE,MOORE,28327,CHARLES E MCDOWELL,910-947-5481,SQG,N, , , , ,35.306244,-79.417923,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8939530.9664,4311059.935,1421,NCR000143495,NCDSCA 034-0012 (A CLEANER WORLD),3251,"HEALY DR, STE 100", ,WINSTON SALEM,FORSYTH,271031435,MIKE E CUNNINGHAM,919-508-8454,SQG,N, , , , ,36.075826,-80.305173,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9195583.1611,4243438.1046,1422,NCR000139113,SWANNANOA LAUNDRY INC,1356,PATTON AVE, ,ASHEVILLE,BUNCOMBE,28806,MARVIN M THOMAS,828-254-2098,SQG,N, , , , ,35.583326,-82.605329,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8649270.5149,4245536.1108,1423,NCR000144162,MOORE'S FIBERGLASS INC,403,N WILSON ST, ,WALSTONBURG,GREENE,27888,CHRIS  MOORE,252-753-2583,SQG,N, , , , ,35.598652,-77.697719,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8938685.0496,4320395.7861,1424,NCR000140459,NCDSCA 034-0014( CAMEL CITY CLEANERS ),2808,"REYNOLDA RD, STE 100", ,WINSTON-SALEM,FORSYTH,27106,DIANNE  THOMAS,919-707-8362,SQG,N, , , , ,36.14358,-80.297574,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9184047.1222,4244075.568,1425,NCD981469760,SWANNANOA LAUNDRY INC,916,TUNNEL RD, ,ASHEVILLE,BUNCOMBE,28805,MARVIN M THOMAS,828-253-3691,SQG,N, , , , ,35.587983,-82.501699,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8931999.6462,4314201.6217,1426,NCR000142778,NCDSCA 034-0015 ( CAMEL CITY LAUNDRY),501,"E 3RD ST, STE 100", ,WINSTON SALEM,FORSYTH,271014106,DIANNE  THOMAS,919-508-8483,SQG,N, , , , ,36.098633,-80.237518,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8882047.1398,4313054.8769,1427,NCD991278441,MOSES H CONE MEMORIAL HOSPITAL,1200,N ELM ST, ,GREENSBORO,GUILFORD,27401,THERESA  O'LAUGHLIN,3363793849,SQG,N, , , , ,36.090309,-79.788787,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8881886.5058,4304408.7427,1428,NCR000147330,SWS ENVIRONMENTAL SERVICES,165,BLUE BELL RD, ,GREENSBORO,GUILFORD,27406,GREG S WILLIAMS,813-241-0282,CEG,Y, , , , ,36.02752,-79.787344,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9192038.7485,4256534.8362,1429,NCR000135434,MULTI- COLOR CORPORATION,15,CONRAD INDUSTRIAL DRIVE, ,WEAVERVILLE,BUNCOMBE,28787,MARK T EAST,828-658-6800,SQG,N, , , , ,35.67895,-82.573489,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8932929.9433,4314235.238,1430,NCR000143156,NCDSCA 034-0017 (TRADE ST CLEANERS),426,"N TRADE ST, STE 100", ,WINSTON SALEM,FORSYTH,271012830,BILLY  MEYER,919-508-8415,SQG,N, , , , ,36.098877,-80.245875,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8777420.6221,4288766.8582,1431,NCR000158592,SYMMETRY BIOSCIENCES INC,104,TW ALEXANDER DR  BUILDING 4, ,DURHAM,DURHAM,27709,RASIDUL S AMIN,919-314-5545,SQG,N, , , , ,35.9138,-78.848911,40,USCGeocoder,USPSZipAreaCentroid - Exact
-9353926.2312,4176433.3351,1432,NCR000151076,MURPHY MEDICAL CENTER,3990,E US HWY 64 ALT, ,MURPHY,CHEROKEE,28906,KIMBERLY L SHEPHERD,828-835-7565,SQG,N, , , , ,35.092314,-84.027749,40,"USCGeocoder; SOURCE_CENSUS_2008_PLACES",Exact CityCentroid 6453610.8366695 Meters
-8940889.9547,4312971.3969,1433,NCR000144295,NCDSCA 034-0018( U.S. $2.09 CLEANERS ),3915,3915 COUNTRY CLUB RD,SUITE 100,WINSTON-SALEM,FORSYTH,271042914,PATRICK  WATTERS,9197078363,SQG,N, , , , ,36.089703,-80.317381,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8934636.4711,4318364.2077,1434,NCR000146449,NCDSCA 034-0020( XL CLEANERS ),3001,3001 UNVIVERSITY PKY,SUITE 100,WINSTON-SALEM,FORSYTH,27109,AL  CHAPMAN,9197078368,SQG,N, , , , ,36.128841,-80.261205,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8907600.0837,4193738.2069,1435,NCD119191393,SYNGENTA BIOTECHNOLOGY INC,3054,CORNWALLIS RD, ,RTP,DURHAM,277092257,BRYAN  NEWTON,9195418551,SQG,N, , , , ,35.21941,-80.018333,40,BATCHGEO.COM - YAHOO API,UNKNOWN
